date_time,amount,method,btc,ltc,usdt
2026-08-24 20:37:09.422666,4275.00,BALANCE,0,0,0
2026-08-24 20:32:46.60443,1100.00,BALANCE,0,0,0
2026-08-24 20:24:37.188154,3050.00,BALANCE,0,0,0
2026-08-24 20:21:02.535887,4500.00,reptiloid,0,0,0
2026-08-24 20:05:40.922028,3870.00,BALANCE,0,0,0
2026-08-24 20:02:28.500062,4500.00,reptiloid,0,0,0
2026-08-24 19:56:23.566155,4500.00,transa,0,0,0
2026-08-24 19:48:09.820769,4500.00,reptiloid,0,0,0
2026-08-24 19:26:40.450131,4500.00,reptiloid,0,0,0
2026-08-24 19:23:48.00032,4285.00,BALANCE,0,0,0
2026-08-24 19:18:53.476562,3200.00,card,0,0,0
2026-08-24 19:18:11.622563,4285.00,BALANCE,0,0,0
2026-08-24 19:12:21.374169,3639.50,BALANCE,0,0,0
2026-08-24 18:58:47.31862,4500.00,reptiloid,0,0,0
2026-08-24 18:36:59.71161,2900.00,card,0,0,0
2026-08-24 18:34:14.456781,4500.00,card,0,0,0
2026-08-24 18:31:13.700672,3200.00,card,0,0,0
2026-08-24 18:30:00.242132,667.45,BALANCE,0,0,0
2026-08-24 18:17:02.104465,4400.00,BALANCE,0,0,0
2026-08-24 18:14:27.847013,4500.00,reptiloid,0,0,0
2026-08-24 18:10:54.854273,940.00,BALANCE,0,0,0
2026-08-24 17:38:20.93595,4500.00,transa,0,0,0
2026-08-24 17:30:29.225956,4342.50,BALANCE,0,0,0
2026-08-24 17:22:45.338716,200.00,BALANCE,0,0,0
2026-08-24 17:17:16.167295,2385.00,BALANCE,0,0,0
2026-08-24 17:14:16.493119,3200.00,reptiloid,0,0,0
2026-08-24 17:07:17.607682,2050.00,BALANCE,0,0,0
2026-08-24 17:04:48.588808,3410.00,BALANCE,0,0,0
2026-08-24 17:04:08.724341,1145.00,BALANCE,0,0,0
2026-08-24 17:03:09.742609,3055.00,BALANCE,0,0,0
2026-08-24 17:00:22.991813,3200.00,reptiloid,0,0,0
2026-08-24 16:51:03.436174,4305.00,BALANCE,0,0,0
2026-08-24 16:45:41.928363,3132.25,BALANCE,0,0,0
2026-08-24 16:43:11.541162,1535.00,BALANCE,0,0,0
2026-08-24 16:40:09.234701,3200.00,transa,0,0,0
2026-08-24 16:36:45.387943,4350.00,BALANCE,0,0,0
2026-08-24 16:28:07.092991,2281.50,BALANCE,0,0,0
2026-08-24 16:07:39.877437,2167.50,BALANCE,0,0,0
2026-08-24 16:03:44.844974,4500.00,reptiloid,0,0,0
2026-08-24 15:57:16.234212,3200.00,card,0,0,0
2026-08-24 15:55:32.546378,3200.00,transa,0,0,0
2026-08-24 15:50:11.219286,4072.50,BALANCE,0,0,0
2026-08-24 15:45:40.942188,4500.00,card,0,0,0
2026-08-24 15:35:52.181953,1150.00,BALANCE,0,0,0
2026-08-24 15:32:51.902051,1655.00,BALANCE,0,0,0
