date_time,amount,method,btc,ltc,usdt
2026-09-21 13:25:55.308255,4300.00,merchant001,0,0,0
2026-09-21 13:23:48.205174,7200.00,reptiloid,0,0,0
2026-09-21 13:14:50.086409,4300.00,BALANCE,0,0,0
2026-09-21 13:02:34.670191,7200.00,reptiloid,0,0,0
2026-09-21 13:02:03.881702,7200.00,reptiloid,0,0,0
2026-09-21 12:59:25.883274,4300.00,reptiloid,0,0,0
2026-09-21 12:52:31.690564,7200.00,transa,0,0,0
2026-09-21 12:44:43.929076,7200.00,reptiloid,0,0,0
2026-09-21 12:39:12.139977,4300.00,reptiloid,0,0,0
2026-09-21 12:33:29.493925,4300.00,reptiloid,0,0,0
2026-09-21 12:20:05.589201,4300.00,BALANCE,0,0,0
2026-09-21 12:18:04.149875,3300.00,reptiloid,0,0,0
2026-09-21 11:51:21.228001,0.00,BALANCE,0,0,0
2026-09-21 11:43:21.01494,4300.00,card,0,0,0
2026-09-21 11:28:42.919159,4300.00,card,0,0,0
2026-09-21 11:09:53.538463,4300.00,reptiloid,0,0,0
2026-09-21 11:05:02.163712,7200.00,reptiloid,0,0,0
2026-09-21 10:48:29.838092,7200.00,reptiloid,0,0,0
2026-09-21 10:46:17.663185,0.00,BALANCE,0,0,0
2026-09-21 10:35:31.851646,7200.00,reptiloid,0,0,0
2026-09-21 10:26:27.602489,4300.00,card,0,0,0
2026-09-21 10:24:41.75479,4300.00,card,0,0,0
2026-09-21 09:18:13.432089,4300.00,reptiloid,0,0,0
2026-09-21 09:17:33.688999,7200.00,reptiloid,0,0,0
2026-09-21 08:21:15.174444,7200.00,reptiloid,0,0,0
2026-09-21 08:20:09.102115,2100.00,BALANCE,0,0,0
2026-09-21 08:11:47.969542,4300.00,reptiloid,0,0,0
2026-09-21 07:02:05.59102,4300.00,reptiloid,0,0,0
2026-09-21 06:52:37.059213,4300.00,reptiloid,0,0,0
2026-09-21 04:13:00.344843,7200.00,reptiloid,0,0,0
2026-09-21 01:27:54.275103,3200.00,reptiloid,0,0,0
2026-09-21 01:24:45.90757,2100.00,merchant001,0,0,0
2026-09-21 01:14:04.754403,4300.00,card,0,0,0
2026-09-21 01:00:20.86399,7200.00,reptiloid,0,0,0
2026-09-21 00:07:41.090604,0.00,BALANCE,0,0,0
2026-09-20 23:31:22.866807,2700.00,BALANCE,0,0,0
2026-09-20 23:09:32.160686,4300.00,reptiloid,0,0,0
2026-09-20 23:02:26.474561,6545.0000,LTC,0,1.57576612,0
2026-09-20 22:56:21.921041,7700.00,card,0,0,0
2026-09-20 22:14:05.039816,4300.00,reptiloid,0,0,0
2026-09-20 22:03:39.574981,3300.00,reptiloid,0,0,0
2026-09-20 22:00:02.814208,7200.00,card,0,0,0
2026-09-20 21:53:46.471001,7200.00,reptiloid,0,0,0
2026-09-20 21:52:54.705382,4300.00,merchant001,0,0,0
2026-09-20 21:48:35.90313,2100.00,merchant001,0,0,0
2026-09-20 21:47:28.920769,4300.00,card,0,0,0
2026-09-20 21:28:39.716226,7200.00,reptiloid,0,0,0
2026-09-20 21:23:01.669986,7200.00,merchant001,0,0,0
2026-09-20 21:11:26.974566,2100.00,merchant001,0,0,0
2026-09-20 20:47:00.153838,4300.00,reptiloid,0,0,0
2026-09-20 20:45:55.816009,4300.00,merchant001,0,0,0
2026-09-20 20:24:30.754338,7200.00,BALANCE,0,0,0
2026-09-20 20:21:48.652758,7200.00,BALANCE,0,0,0
2026-09-20 20:21:00.852372,4300.00,reptiloid,0,0,0
2026-09-20 20:19:25.130956,4300.00,merchant001,0,0,0
2026-09-20 20:01:27.065559,2150.00,BALANCE,0,0,0
2026-09-20 19:52:11.312116,1300.00,BALANCE,0,0,0
2026-09-20 19:47:05.608711,7200.00,reptiloid,0,0,0
2026-09-20 19:41:12.519322,4300.00,reptiloid,0,0,0
2026-09-20 19:39:59.035996,3300.00,reptiloid,0,0,0
2026-09-20 19:09:41.9868,2100.00,merchant001,0,0,0
2026-09-20 19:07:13.040378,4200.00,BALANCE,0,0,0
2026-09-20 19:05:09.551743,7200.00,card,0,0,0
2026-09-20 18:59:46.472545,3225.0000,USDT,0,0,42.888000
2026-09-20 18:54:57.076937,7200.00,reptiloid,0,0,0
2026-09-20 18:49:12.122978,4300.00,BALANCE,0,0,0
2026-09-20 18:48:23.535013,7700.00,BALANCE,0,0,0
2026-09-20 18:12:55.762963,3200.00,BALANCE,0,0,0
2026-09-20 17:58:29.589436,4300.00,BALANCE,0,0,0
2026-09-20 17:50:47.600746,4300.00,reptiloid,0,0,0
2026-09-20 17:22:18.056925,4300.00,reptiloid,0,0,0
2026-09-20 17:15:45.673332,7200.00,reptiloid,0,0,0
2026-09-20 17:14:25.513323,4300.00,reptiloid,0,0,0
2026-09-20 16:51:57.365425,4300.00,reptiloid,0,0,0
2026-09-20 16:50:54.379574,2150.00,BALANCE,0,0,0
