date_time,amount,method,btc,ltc,usdt
2026-07-27 19:53:15.365344,5600.00,card,0,0,0
2026-07-27 19:29:38.032055,3600.00,card,0,0,0
2026-07-27 19:20:32.912439,1300.00,BALANCE,0,0,0
2026-07-27 19:17:40.461498,2560.00,BALANCE,0,0,0
2026-07-27 19:15:22.926858,8500.00,BALANCE,0,0,0
2026-07-27 19:14:05.833273,4000.00,BALANCE,0,0,0
2026-07-27 19:13:12.906512,3300.00,BALANCE,0,0,0
2026-07-27 18:56:47.879759,3300.00,reptiloid,0,0,0
2026-07-27 18:55:57.091359,0.00,BALANCE,0,0,0
2026-07-27 18:54:02.191119,5700.00,reptiloid,0,0,0
2026-07-27 18:51:16.204301,3200.00,BALANCE,0,0,0
2026-07-27 18:36:56.012417,3850.000,USDT,0,0,54.857000
2026-07-27 18:33:41.057417,5200.00,paritypay,0,0,0
2026-07-27 18:27:10.662218,3600.00,paritypay,0,0,0
2026-07-27 18:17:40.599331,5600.00,paritypay,0,0,0
2026-07-27 18:17:01.395536,5600.00,paritypay,0,0,0
2026-07-27 18:05:49.904764,5200.00,BALANCE,0,0,0
2026-07-27 17:58:44.991782,3990.000,USDT,0,0,56.852000
2026-07-27 17:50:54.587963,740.00,BALANCE,0,0,0
2026-07-27 17:50:13.912096,4000.00,BALANCE,0,0,0
2026-07-27 17:41:15.341232,3600.00,card,0,0,0
2026-07-27 17:40:37.504378,5200.00,reptiloid,0,0,0
2026-07-27 17:38:41.180125,5600.00,BALANCE,0,0,0
2026-07-27 17:36:37.950766,3300.00,BALANCE,0,0,0
2026-07-27 17:34:02.143729,3000.00,BALANCE,0,0,0
2026-07-27 17:24:41.038418,1790.00,BALANCE,0,0,0
2026-07-27 17:19:07.090818,2300.00,BALANCE,0,0,0
2026-07-27 17:18:49.259978,5200.00,paritypay,0,0,0
2026-07-27 17:18:27.152768,7100.00,BALANCE,0,0,0
2026-07-27 17:12:25.851352,7100.00,BALANCE,0,0,0
2026-07-27 17:00:41.871737,4760.00,BALANCE,0,0,0
2026-07-27 16:52:15.399304,3600.00,paritypay,0,0,0
2026-07-27 16:48:53.239089,2725.00,BALANCE,0,0,0
2026-07-27 16:46:44.730025,3990.000,USDT,0,0,56.852000
2026-07-27 16:41:30.900515,5500.00,BALANCE,0,0,0
2026-07-27 16:36:56.474192,5600.00,BALANCE,0,0,0
2026-07-27 16:35:40.389637,5200.00,BALANCE,0,0,0
2026-07-27 16:27:13.928234,3800.00,BALANCE,0,0,0
2026-07-27 16:23:38.353963,3300.00,BALANCE,0,0,0
2026-07-27 16:19:01.569016,3300.00,BALANCE,0,0,0
2026-07-27 15:53:47.822336,5500.00,paritypay,0,0,0
2026-07-27 15:51:02.229649,5600.00,card,0,0,0
2026-07-27 15:41:42.318596,3300.00,card,0,0,0
2026-07-27 15:39:43.254998,5600.00,card,0,0,0
2026-07-27 15:38:33.090544,5600.00,paritypay,0,0,0
2026-07-27 15:29:35.542411,5040.00,BALANCE,0,0,0
2026-07-27 15:09:03.758031,8500.00,card,0,0,0
2026-07-27 15:07:17.798983,5600.00,paritypay,0,0,0
2026-07-27 14:56:01.795031,8500.00,paritypay,0,0,0
2026-07-27 14:50:51.348931,3600.00,paritypay,0,0,0
2026-07-27 14:47:39.197203,5420.00,BALANCE,0,0,0
2026-07-27 14:46:38.420301,5320.00,BALANCE,0,0,0
2026-07-27 14:17:20.814266,12500.00,BALANCE,0,0,0
2026-07-27 14:02:44.656873,5600.00,card,0,0,0
2026-07-27 13:56:40.497838,3300.00,card,0,0,0
2026-07-27 13:43:46.259111,5600.00,BALANCE,0,0,0
2026-07-27 13:07:14.052831,5500.00,paritypay,0,0,0
2026-07-27 13:01:51.20041,3600.00,paritypay,0,0,0
2026-07-27 13:00:00.949576,3600.00,BALANCE,0,0,0
2026-07-27 12:23:44.783791,5600.00,card,0,0,0
2026-07-27 11:57:43.378614,5500.00,paritypay,0,0,0
2026-07-27 11:30:54.717343,8100.00,paritypay,0,0,0
2026-07-27 11:30:16.693001,3600.00,BALANCE,0,0,0
2026-07-27 11:06:20.204048,3600.00,paritypay,0,0,0
2026-07-27 10:59:28.522047,1100.00,BALANCE,0,0,0
2026-07-27 10:35:46.37664,2440.00,BALANCE,0,0,0
2026-07-27 10:28:59.786144,8500.00,card,0,0,0
2026-07-27 10:19:59.261446,2310.000,USDT,0,0,32.914000
2026-07-27 10:14:23.045427,2520.000,USDT,0,0,35.907000
2026-07-27 10:01:10.407654,3300.00,BALANCE,0,0,0
2026-07-27 09:04:30.396479,0.00,BALANCE,0,0,0
2026-07-27 09:01:04.454697,0.00,BALANCE,0,0,0
2026-07-27 08:41:58.382778,5600.00,paritypay,0,0,0
2026-07-27 08:26:20.926468,6300.00,paritypay,0,0,0
2026-07-27 07:47:29.445102,0.00,BALANCE,0,0,0
2026-07-27 07:40:57.679679,6000.00,BALANCE,0,0,0
2026-07-27 07:38:22.125822,0.00,BALANCE,0,0,0
2026-07-27 05:28:16.360498,6300.00,paritypay,0,0,0
2026-07-27 04:23:39.736912,920.00,BALANCE,0,0,0
2026-07-27 03:29:01.922764,6300.00,paritypay,0,0,0
2026-07-27 02:20:16.264172,5600.00,paritypay,0,0,0
2026-07-27 02:08:27.620084,6300.00,paritypay,0,0,0
2026-07-27 01:01:14.218484,5320.00,BALANCE,0,0,0
2026-07-27 00:52:21.577233,2300.00,paritypay,0,0,0
2026-07-27 00:50:29.877986,2300.00,paritypay,0,0,0
2026-07-27 00:39:09.060731,5600.00,card,0,0,0
2026-07-27 00:36:03.266832,3600.00,card,0,0,0
2026-07-27 00:30:08.233272,3850.000,USDT,0,0,54.857000
2026-07-27 00:16:42.97786,280.00,BALANCE,0,0,0
2026-07-27 00:11:04.481728,3300.00,paritypay,0,0,0
2026-07-26 23:36:53.412553,3400.00,BALANCE,0,0,0
2026-07-26 23:29:35.679171,8500.00,paritypay,0,0,0
2026-07-26 23:23:53.273541,2000.00,BALANCE,0,0,0
2026-07-26 23:21:20.393192,5600.00,paritypay,0,0,0
