date_time,amount,method,btc,ltc,usdt
2026-06-29 21:20:11.493442,655.00,BALANCE,0,0,0
2026-06-29 21:17:08.211293,1200.00,BALANCE,0,0,0
2026-06-29 20:09:36.934747,3200.00,card,0,0,0
2026-06-29 19:47:18.091152,3200.00,BALANCE,0,0,0
2026-06-29 19:32:16.501828,980.00,BALANCE,0,0,0
2026-06-29 19:30:35.605266,2800.00,transa,0,0,0
2026-06-29 19:22:25.674465,3200.00,transa,0,0,0
2026-06-29 19:09:03.829726,3035.00,BALANCE,0,0,0
2026-06-29 19:05:52.850571,925.00,BALANCE,0,0,0
2026-06-29 18:58:52.034286,3200.00,BALANCE,0,0,0
2026-06-29 18:57:08.215123,3045.00,BALANCE,0,0,0
2026-06-29 18:41:13.773824,1148.50,BALANCE,0,0,0
2026-06-29 18:25:31.714057,3200.00,transa,0,0,0
2026-06-29 18:22:55.508661,14000.00,transa,0,0,0
2026-06-29 18:15:54.011366,2800.00,card,0,0,0
2026-06-29 17:27:36.76413,2800.00,transa,0,0,0
2026-06-29 17:13:30.599841,3045.00,BALANCE,0,0,0
2026-06-29 16:00:04.924946,3700.00,card,0,0,0
2026-06-29 15:49:30.315283,3700.00,transa,0,0,0
2026-06-29 14:47:30.798735,3200.00,transa,0,0,0
2026-06-29 14:36:28.877214,3045.00,BALANCE,0,0,0
2026-06-29 14:23:10.58523,3200.00,transa,0,0,0
2026-06-29 14:20:48.858373,2740.00,BALANCE,0,0,0
2026-06-29 13:31:27.345069,3065.00,BALANCE,0,0,0
2026-06-29 13:04:53.967699,2667.50,BALANCE,0,0,0
2026-06-29 13:01:26.7346,0.00,BALANCE,0,0,0
2026-06-29 12:32:20.570523,760.00,BALANCE,0,0,0
2026-06-29 11:57:50.949883,3200.00,card,0,0,0
2026-06-29 11:40:02.824357,3700.00,BALANCE,0,0,0
2026-06-29 11:11:37.132089,3200.00,BALANCE,0,0,0
2026-06-29 10:55:10.866617,3200.00,transa,0,0,0
2026-06-29 10:47:59.855118,3200.00,transa,0,0,0
2026-06-29 10:44:59.168434,3050.00,BALANCE,0,0,0
2026-06-29 10:42:10.999705,8500.00,transa,0,0,0
2026-06-29 10:36:52.255314,3200.00,card,0,0,0
2026-06-29 10:18:11.065186,2800.00,transa,0,0,0
2026-06-29 06:54:03.323895,3600.00,BALANCE,0,0,0
2026-06-29 06:43:03.026313,3200.00,BALANCE,0,0,0
2026-06-29 03:05:45.615024,3200.00,transa,0,0,0
2026-06-29 02:45:09.212216,3200.00,BALANCE,0,0,0
2026-06-29 02:19:08.637283,3200.00,card,0,0,0
2026-06-29 01:55:00.174328,3200.00,BALANCE,0,0,0
2026-06-29 01:53:38.983822,2887.50,BALANCE,0,0,0
2026-06-29 01:38:38.104622,3200.00,transa,0,0,0
2026-06-29 00:19:45.403568,3200.00,transa,0,0,0
2026-06-28 23:39:31.470911,3700.00,transa,0,0,0
