date_time,amount,method,btc,ltc,usdt
2026-07-13 20:53:59.984087,4064.75,BALANCE,0,0,0
2026-07-13 20:52:10.571735,4500.00,card,0,0,0
2026-07-13 20:50:29.999456,2900.00,transa,0,0,0
2026-07-13 20:47:36.804783,2800.00,transa,0,0,0
2026-07-13 20:11:31.870761,2000.00,BALANCE,0,0,0
2026-07-13 20:08:06.205345,4285.00,BALANCE,0,0,0
2026-07-13 19:50:42.701552,4500.00,card,0,0,0
2026-07-13 19:39:35.044479,2800.00,transa,0,0,0
2026-07-13 19:29:38.976276,1742.50,BALANCE,0,0,0
2026-07-13 19:26:48.609301,4500.00,transa,0,0,0
2026-07-13 19:18:16.120958,1345.00,BALANCE,0,0,0
2026-07-13 18:55:03.583254,2800.00,card,0,0,0
2026-07-13 18:09:55.671999,2532.25,BALANCE,0,0,0
2026-07-13 17:33:59.021779,4500.00,transa,0,0,0
2026-07-13 17:20:25.742513,2900.00,transa,0,0,0
2026-07-13 17:14:47.231706,2386.00,BALANCE,0,0,0
2026-07-13 16:53:44.054214,2385.00,BALANCE,0,0,0
2026-07-13 16:52:32.833905,4500.00,transa,0,0,0
2026-07-13 16:29:37.640457,2395.00,BALANCE,0,0,0
2026-07-13 16:29:13.144666,2387.50,BALANCE,0,0,0
2026-07-13 15:51:13.089416,4085.00,BALANCE,0,0,0
2026-07-13 15:34:45.985421,4500.00,transa,0,0,0
2026-07-13 14:50:26.520358,4500.00,transa,0,0,0
2026-07-13 14:49:11.87351,4500.00,card,0,0,0
2026-07-13 14:48:45.4922,4500.00,card,0,0,0
2026-07-13 14:48:17.331759,2800.00,BALANCE,0,0,0
2026-07-13 14:33:36.035337,2615.00,BALANCE,0,0,0
2026-07-13 14:16:02.647698,4500.00,transa,0,0,0
2026-07-13 12:41:49.616581,4500.00,transa,0,0,0
2026-07-13 12:28:03.521416,2375.00,BALANCE,0,0,0
2026-07-13 12:11:44.281656,2660.00,BALANCE,0,0,0
