date_time,amount,method,btc,ltc,usdt
2026-07-27 20:12:19.119737,4067.50,BALANCE,0,0,0
2026-07-27 19:49:57.359366,4500.00,paritypay,0,0,0
2026-07-27 19:07:34.251113,3055.00,BALANCE,0,0,0
2026-07-27 19:03:17.93299,2170.00,BALANCE,0,0,0
2026-07-27 18:48:31.309207,3049.50,BALANCE,0,0,0
2026-07-27 18:44:18.735773,3200.00,BALANCE,0,0,0
2026-07-27 18:42:50.865556,4065.00,BALANCE,0,0,0
2026-07-27 18:30:10.2468,3047.50,BALANCE,0,0,0
2026-07-27 18:28:25.669392,1712.50,BALANCE,0,0,0
2026-07-27 18:23:20.829381,4280.00,BALANCE,0,0,0
2026-07-27 18:18:06.34657,4060.00,BALANCE,0,0,0
2026-07-27 17:44:35.962823,4280.00,BALANCE,0,0,0
2026-07-27 17:38:59.036632,2380.00,BALANCE,0,0,0
2026-07-27 17:34:38.038199,1615.00,BALANCE,0,0,0
2026-07-27 17:10:04.85014,2192.50,BALANCE,0,0,0
2026-07-27 16:41:43.276602,4500.00,paritypay,0,0,0
2026-07-27 16:32:04.290778,4075.00,BALANCE,0,0,0
2026-07-27 16:05:08.035612,4500.00,card,0,0,0
2026-07-27 15:51:27.746349,869.60,BALANCE,0,0,0
2026-07-27 15:30:29.350176,4292.50,BALANCE,0,0,0
2026-07-27 15:16:36.077513,3200.00,paritypay,0,0,0
2026-07-27 15:16:05.295099,2375.00,BALANCE,0,0,0
2026-07-27 15:15:24.398729,3087.50,BALANCE,0,0,0
2026-07-27 15:12:09.062567,3200.00,paritypay,0,0,0
2026-07-27 15:12:07.520265,4290.00,BALANCE,0,0,0
2026-07-27 15:10:40.108489,4077.50,BALANCE,0,0,0
2026-07-27 14:23:13.006209,4300.00,BALANCE,0,0,0
2026-07-27 14:09:58.629705,3062.50,BALANCE,0,0,0
2026-07-27 13:23:02.156659,4285.00,BALANCE,0,0,0
2026-07-27 13:16:52.519649,2375.00,BALANCE,0,0,0
2026-07-27 13:15:37.939121,989.70,BALANCE,0,0,0
2026-07-27 13:10:44.15977,2380.00,BALANCE,0,0,0
2026-07-27 13:09:00.064369,3040.00,BALANCE,0,0,0
2026-07-27 13:07:02.239478,3200.00,paritypay,0,0,0
2026-07-27 13:04:27.330652,4500.00,BALANCE,0,0,0
2026-07-27 12:56:09.24579,4500.00,paritypay,0,0,0
2026-07-27 12:54:13.876584,4500.00,paritypay,0,0,0
2026-07-27 12:45:12.025452,4500.00,BALANCE,0,0,0
2026-07-27 12:45:03.938113,4500.00,card,0,0,0
2026-07-27 12:42:18.508847,2375.00,BALANCE,0,0,0
2026-07-27 12:41:57.675205,2150.00,BALANCE,0,0,0
2026-07-27 12:23:38.433248,4275.00,BALANCE,0,0,0
2026-07-27 12:06:18.14834,4500.00,paritypay,0,0,0
2026-07-27 12:01:07.369914,4500.00,BALANCE,0,0,0
2026-07-27 11:59:28.097984,4060.00,BALANCE,0,0,0
2026-07-27 11:10:03.337389,2175.00,BALANCE,0,0,0
2026-07-27 10:41:02.111508,4500.00,paritypay,0,0,0
2026-07-27 10:25:55.734046,3690.00,BALANCE,0,0,0
2026-07-27 10:10:47.917269,2385.00,BALANCE,0,0,0
2026-07-27 10:06:43.577668,3635.00,BALANCE,0,0,0
2026-07-27 09:56:53.553279,4500.00,card,0,0,0
2026-07-27 09:17:37.946949,4500.00,paritypay,0,0,0
2026-07-27 07:57:36.264329,2395.00,BALANCE,0,0,0
2026-07-27 04:11:47.17182,4500.00,paritypay,0,0,0
2026-07-27 02:19:52.891268,3200.00,BALANCE,0,0,0
2026-07-27 01:14:36.057821,0.00,BALANCE,0,0,0
2026-07-26 23:57:36.160558,4500.00,paritypay,0,0,0
2026-07-26 22:53:06.049579,3040.00,BALANCE,0,0,0
2026-07-26 22:30:04.525513,4500.00,paritypay,0,0,0
2026-07-26 21:38:40.795096,2380.00,BALANCE,0,0,0
2026-07-26 21:05:08.604417,2159.50,BALANCE,0,0,0
2026-07-26 20:49:16.274564,4500.00,paritypay,0,0,0
2026-07-26 20:27:29.317697,4300.00,BALANCE,0,0,0
2026-07-26 20:17:12.251996,12500.00,paritypay,0,0,0
2026-07-26 20:09:07.724588,4500.00,paritypay,0,0,0
2026-07-26 20:04:02.352483,2892.50,BALANCE,0,0,0
2026-07-26 19:46:03.847547,4500.00,paritypay,0,0,0
2026-07-26 19:17:24.810663,4500.00,paritypay,0,0,0
2026-07-26 18:54:38.72312,3150.000,USDT,0,0,44.883000
2026-07-26 18:52:12.362294,3847.50,BALANCE,0,0,0
2026-07-26 18:50:22.333313,1600.00,BALANCE,0,0,0
2026-07-26 18:45:44.581301,4500.00,paritypay,0,0,0
2026-07-26 18:43:02.163385,3100.00,BALANCE,0,0,0
2026-07-26 18:38:47.707877,2162.50,BALANCE,0,0,0
2026-07-26 18:33:19.136574,2890.00,BALANCE,0,0,0
2026-07-26 18:19:32.610464,3200.00,paritypay,0,0,0
2026-07-26 18:11:42.197958,4290.00,BALANCE,0,0,0
2026-07-26 18:08:17.241431,3200.00,paritypay,0,0,0
2026-07-26 18:05:38.760798,4285.00,BALANCE,0,0,0
2026-07-26 17:53:06.734221,3200.00,paritypay,0,0,0
2026-07-26 17:47:41.167725,4500.00,paritypay,0,0,0
2026-07-26 17:30:44.108754,4275.00,BALANCE,0,0,0
2026-07-26 17:21:02.190387,2500.00,BALANCE,0,0,0
2026-07-26 17:16:21.338943,3055.00,BALANCE,0,0,0
2026-07-26 16:59:37.541193,4285.00,BALANCE,0,0,0
2026-07-26 16:49:41.3136,4075.00,BALANCE,0,0,0
2026-07-26 16:47:31.446035,3150.000,USDT,0,0,44.883000
2026-07-26 16:26:27.85994,3200.00,BALANCE,0,0,0
2026-07-26 16:20:19.324896,4285.00,BALANCE,0,0,0
2026-07-26 16:15:34.775606,4500.00,card,0,0,0
2026-07-26 16:11:06.80625,8500.00,paritypay,0,0,0
2026-07-26 15:56:31.613705,2195.00,BALANCE,0,0,0
2026-07-26 15:29:33.584708,3200.00,paritypay,0,0,0
2026-07-26 15:16:38.635987,8500.00,paritypay,0,0,0
2026-07-26 15:11:58.502883,2375.00,BALANCE,0,0,0
2026-07-26 14:50:26.493529,4285.00,BALANCE,0,0,0
2026-07-26 14:50:17.460813,4500.00,paritypay,0,0,0
2026-07-26 14:43:47.262085,4500.00,paritypay,0,0,0
2026-07-26 14:37:44.599141,4282.50,BALANCE,0,0,0
2026-07-26 14:36:27.359423,4500.00,paritypay,0,0,0
2026-07-26 14:31:02.428889,3200.00,card,0,0,0
2026-07-26 14:29:25.268424,4100.00,BALANCE,0,0,0
2026-07-26 14:08:04.18922,2742.50,BALANCE,0,0,0
2026-07-26 14:06:01.407248,2470.00,BALANCE,0,0,0
2026-07-26 13:58:52.388383,4300.00,BALANCE,0,0,0
2026-07-26 13:56:33.269007,2800.00,paritypay,0,0,0
2026-07-26 13:12:45.484092,4500.00,paritypay,0,0,0
2026-07-26 13:06:19.037748,4285.00,BALANCE,0,0,0
2026-07-26 13:02:03.342126,1957.50,BALANCE,0,0,0
2026-07-26 12:51:59.449365,4500.00,BALANCE,0,0,0
2026-07-26 12:49:29.430085,4500.00,paritypay,0,0,0
2026-07-26 12:39:41.859228,3040.00,BALANCE,0,0,0
2026-07-26 12:39:03.875108,4295.00,BALANCE,0,0,0
2026-07-26 12:27:00.031046,2390.00,BALANCE,0,0,0
2026-07-26 12:26:36.441511,2385.00,BALANCE,0,0,0
2026-07-26 12:23:40.395404,225.00,BALANCE,0,0,0
