date_time,amount,method,id
2026-06-05 00:22:07.404436,4100.00,BALANCE,62732
2026-06-05 00:08:53.040354,2600.00,BALANCE,62730
2026-06-04 23:57:58.090107,4100.00,BALANCE,62727
2026-06-04 23:54:44.147423,4100.00,transa,62726
2026-06-04 22:59:33.708686,2870.000,USDT,62716
2026-06-04 22:34:54.864787,900.00,BALANCE,62709
2026-06-04 21:34:04.252999,4100.00,BALANCE,62685
2026-06-04 21:24:01.599108,4100.00,transa,62684
2026-06-04 21:23:15.927006,1100.00,BALANCE,62683
2026-06-04 21:19:49.499592,4100.00,BALANCE,62682
2026-06-04 20:52:14.780703,0.00,BALANCE,62671
2026-06-04 20:35:32.033954,2100.000,USDT,62666
2026-06-04 20:28:35.086889,1700.00,BALANCE,62663
2026-06-04 20:12:44.708489,4100.00,transa,62649
2026-06-04 20:08:40.962279,0.00,BALANCE,62645
2026-06-04 19:20:12.097356,4100.00,transa,62639
2026-06-04 19:15:58.916057,4100.00,BALANCE,62638
2026-06-04 19:09:10.019593,4100.00,transa,62636
2026-06-04 19:06:47.537385,1700.00,BALANCE,62635
2026-06-04 19:05:18.461743,4100.00,transa,62634
2026-06-04 18:50:59.570351,4100.00,transa,62628
2026-06-04 17:52:16.8487,2870.000,USDT,62593
2026-06-04 17:10:37.567938,1700.00,transa,62588
2026-06-04 17:10:13.096807,4100.00,transa,62587
2026-06-04 16:54:27.570354,1100.00,BALANCE,62584
2026-06-04 16:49:18.186517,2870.000,USDT,62580
2026-06-04 16:40:53.772406,0.00,BALANCE,62576
2026-06-04 16:35:11.151163,4100.00,transa,62574
2026-06-04 16:16:57.220439,4100.00,transa,62568
2026-06-04 15:40:07.582082,2870.000,USDT,62559
2026-06-04 15:36:08.587006,4100.00,transa,62558
2026-06-04 15:34:48.390935,2870.000,USDT,62557
2026-06-04 15:29:21.932557,2100.00,BALANCE,62556
2026-06-04 15:21:16.2092,7100.00,transa,62552
2026-06-04 15:17:39.873581,7100.00,transa,62551
2026-06-04 15:11:50.22789,2870.000,USDT,62549
2026-06-04 15:02:10.784041,1100.00,BALANCE,62543
2026-06-04 15:01:22.323618,1100.00,BALANCE,62541
2026-06-04 15:00:01.114483,4100.00,transa,62539
2026-06-04 14:50:31.145173,2100.00,BALANCE,62536
2026-06-04 14:47:20.565988,4100.00,transa,62534
2026-06-04 14:36:36.688664,4100.00,BALANCE,62526
2026-06-04 14:33:44.647079,4100.00,BALANCE,62524
2026-06-04 14:25:42.673214,2600.00,transa,62521
2026-06-04 14:22:46.970503,4100.00,card,62519
2026-06-04 13:49:44.04996,4100.00,transa,62508
2026-06-04 13:41:33.361598,2600.00,transa,62506
2026-06-04 11:54:27.574557,2870.000,USDT,62487
2026-06-04 11:53:25.325927,4100.00,card,62486
2026-06-04 11:47:47.42075,2870.000,USDT,62484
2026-06-04 11:26:35.016455,4100.00,card,62483
2026-06-04 10:51:27.639008,4100.00,transa,62482
2026-06-04 10:30:00.654885,2870.000,USDT,62481
2026-06-04 09:41:33.374943,4100.00,card,62476
2026-06-04 09:39:37.154785,4100.00,BALANCE,62475
2026-06-04 07:52:15.352185,4100.00,card,62469
2026-06-04 07:23:36.986981,4100.00,card,62466
2026-06-04 06:15:17.107558,2600.00,BALANCE,62462
2026-06-04 05:38:18.664053,4100.00,transa,62456
2026-06-04 05:19:08.008124,0.00,BALANCE,62454
2026-06-04 04:42:37.00486,4100.00,card,62452
2026-06-04 04:22:59.650261,1700.00,transa,62450
2026-06-04 03:55:07.180763,4100.00,transa,62448
2026-06-04 02:59:37.329733,4100.00,transa,62437
2026-06-04 02:59:26.76624,4100.00,transa,62435
2026-06-04 02:04:28.238624,900.00,BALANCE,62432
2026-06-04 01:21:29.843967,2600.00,card,62426
2026-06-04 01:06:16.265503,4100.00,transa,62422
2026-06-04 00:55:28.123059,1100.00,BALANCE,62420
2026-06-04 00:33:47.37561,4100.00,transa,62417
2026-06-04 00:21:56.906798,4100.00,transa,62416
2026-06-03 23:51:46.252496,2600.00,transa,62413
2026-06-03 23:28:33.184507,4100.00,BALANCE,62407
2026-06-03 23:16:03.780328,4100.00,BALANCE,62404
2026-06-03 23:05:49.315792,4100.00,transa,62399
2026-06-03 22:52:28.643866,4100.00,BALANCE,62395
2026-06-03 22:46:48.450461,2870.000,USDT,62393
2026-06-03 22:41:42.322135,4100.00,transa,62392
2026-06-03 22:30:16.626563,4100.00,transa,62390
2026-06-03 22:17:45.703092,4100.00,transa,62388
2026-06-03 22:12:18.899829,4100.00,transa,62386
2026-06-03 22:10:00.736602,4100.00,transa,62385
2026-06-03 22:04:15.946719,2100.00,BALANCE,62384
2026-06-03 21:57:12.836115,900.00,BALANCE,62381
2026-06-03 21:54:50.439408,1700.00,BALANCE,62375
2026-06-03 21:50:27.532711,4100.00,transa,62364
2026-06-03 21:32:39.9919,2600.00,transa,62354
2026-06-03 21:29:42.163304,2870.000,USDT,62352
2026-06-03 21:18:57.697981,4100.00,transa,62347
2026-06-03 21:18:26.735404,1700.00,transa,62346
2026-06-03 21:18:04.053397,4100.00,nirvana,62344
2026-06-03 20:31:26.094253,4100.00,nirvana,62331
2026-06-03 20:26:05.648037,4100.00,transa,62329
2026-06-03 20:20:41.290526,2870.000,USDT,62328
2026-06-03 20:12:58.141918,2870.000,USDT,62327
2026-06-03 19:57:07.343005,2600.00,BALANCE,62319
2026-06-03 19:44:36.07529,1700.00,BALANCE,62316
2026-06-03 19:28:55.086336,1100.00,BALANCE,62311
2026-06-03 19:27:43.962808,3600.00,BALANCE,62310
2026-06-03 19:15:30.297734,0.00,BALANCE,62308
2026-06-03 18:50:32.072389,4100.00,transa,62301
2026-06-03 18:44:52.893823,4100.00,transa,62300
2026-06-03 18:38:14.523005,4100.00,card,62297
2026-06-03 18:35:30.58721,550.00,BALANCE,62295
2026-06-03 18:24:07.7836,4100.00,BALANCE,62289
2026-06-03 18:17:25.718697,4400.00,card,62283
2026-06-03 18:11:42.761032,0.00,BALANCE,62281
2026-06-03 17:57:32.925243,0.00,BALANCE,62278
2026-06-03 17:46:16.210004,4100.00,card,62277
2026-06-03 17:42:21.561121,2870.000,USDT,62276
2026-06-03 16:52:40.152327,4100.00,card,62271
2026-06-03 16:47:36.670296,4100.00,transa,62268
2026-06-03 16:32:01.468131,4100.00,BALANCE,62262
2026-06-03 16:15:27.864735,0.00,BALANCE,62255
2026-06-03 15:49:17.9158,4100.00,BALANCE,62250
2026-06-03 15:18:43.866423,4100.00,card,62244
2026-06-03 15:10:32.598028,4100.00,card,62243
2026-06-03 15:01:03.348724,0.00,BALANCE,62241
2026-06-03 14:58:45.381079,4100.00,transa,62239
2026-06-03 14:54:34.401541,4100.00,BALANCE,62238
2026-06-03 14:48:19.443785,4100.00,card,62235
2026-06-03 14:43:40.437408,0.00,BALANCE,62234
2026-06-03 14:42:07.672249,1100.00,BALANCE,62233
2026-06-03 14:02:55.810493,4100.00,BALANCE,62221
2026-06-03 13:10:14.545462,4100.00,BALANCE,62217
2026-06-03 13:01:08.896679,4100.00,card,62215
2026-06-03 12:46:23.713116,2600.00,card,62212
2026-06-03 12:27:03.351319,4100.00,card,62210
2026-06-03 12:21:39.31894,4100.00,BALANCE,62208
2026-06-03 12:02:58.719095,7100.00,BALANCE,62205
2026-06-03 11:59:46.656721,2870.000,USDT,62204
2026-06-03 11:56:39.05035,4100.00,BALANCE,62202
2026-06-03 11:47:48.629516,4100.00,card,62198
2026-06-03 11:42:17.055432,1700.00,nirvana,62197
2026-06-03 11:35:19.381755,4100.00,card,62196
2026-06-03 11:24:10.620427,4100.00,card,62194
2026-06-03 11:20:41.912337,1100.00,BALANCE,62193
2026-06-03 11:14:31.108308,3485.0000,LTC,62191
2026-06-03 11:07:57.965073,4100.00,card,62187
2026-06-03 10:42:10.747482,2870.000,USDT,62183
2026-06-03 10:42:00.301257,4100.00,BALANCE,62182
2026-06-03 10:38:43.040557,2870.000,USDT,62180
2026-06-03 10:34:01.405618,2870.000,USDT,62177
2026-06-03 09:43:05.700549,1700.00,nirvana,62152
2026-06-03 09:38:37.126422,2870.000,USDT,62149
2026-06-03 09:19:36.188631,2870.000,USDT,62143
2026-06-03 02:54:59.729671,2870.000,USDT,62072
2026-06-03 02:21:47.677896,0.00,BALANCE,62066
2026-06-03 01:47:37.465126,2100.00,BALANCE,62057
2026-06-03 00:33:58.313847,4100.00,card,62037
2026-06-03 00:33:32.267432,4100.00,card,62036
2026-06-02 23:51:47.315987,4100.00,BALANCE,62032
2026-06-02 23:36:54.233921,2600.00,BALANCE,62027
2026-06-02 23:34:59.933989,2000.00,BALANCE,62026
2026-06-02 23:27:33.926949,4100.00,card,62023
2026-06-02 23:24:03.789546,4400.00,card,62022
2026-06-02 22:51:25.503624,0.00,BALANCE,62002
2026-06-02 22:32:29.409823,0.00,BALANCE,61996
2026-06-02 22:28:22.446148,2870.000,USDT,61994
2026-06-02 21:59:43.197638,4100.00,BALANCE,61984
2026-06-02 21:46:44.140639,1100.00,BALANCE,61974
2026-06-02 21:35:27.342641,2870.000,USDT,61969
2026-06-02 21:10:17.573276,2870.000,USDT,61958
2026-06-02 20:12:07.478107,4100.00,card,61880
2026-06-02 19:57:53.607968,2000.00,BALANCE,61876
2026-06-02 19:49:53.995294,4100.00,BALANCE,61874
2026-06-02 19:48:40.171351,4100.00,card,61873
2026-06-02 19:40:21.942194,1100.00,BALANCE,61866
2026-06-02 19:37:13.600199,4100.00,card,61864
2026-06-02 19:23:58.768029,1100.00,BALANCE,61859
2026-06-02 19:17:35.857899,0.00,BALANCE,61857
2026-06-02 19:01:21.127501,4100.00,card,61853
2026-06-02 19:00:03.256742,1100.00,BALANCE,61851
2026-06-02 18:58:56.5497,3485.0000,LTC,61849
2026-06-02 18:39:26.275488,2900.00,BALANCE,61842
2026-06-02 18:32:43.581415,2600.00,BALANCE,61840
2026-06-02 18:24:56.287959,4100.00,card,61832
2026-06-02 18:04:03.616394,3000.00,card,61822
2026-06-02 17:54:38.816617,4100.00,card,61819
2026-06-02 17:54:19.220726,3000.00,card,61818
2026-06-02 17:48:29.511052,4100.00,card,61816
2026-06-02 17:45:31.925136,1100.00,BALANCE,61814
2026-06-02 17:32:20.453606,4100.00,card,61811
2026-06-02 17:23:58.450007,0.00,BALANCE,61809
2026-06-02 17:18:47.577044,4100.00,BALANCE,61806
2026-06-02 16:47:52.386581,2870.000,USDT,61795
2026-06-02 16:41:42.571846,0.00,BALANCE,61794
2026-06-02 16:40:42.504955,2500.00,BALANCE,61792
2026-06-02 16:37:45.160403,4100.00,BALANCE,61790
2026-06-02 16:15:06.711727,1700.00,card,61785
2026-06-02 16:00:59.096214,4400.00,card,61784
2026-06-02 15:40:13.159249,4100.00,card,61779
2026-06-02 15:38:29.918786,4100.00,BALANCE,61778
2026-06-02 15:15:23.96182,1600.00,BALANCE,61775
2026-06-02 15:03:32.727537,0.00,BALANCE,61774
2026-06-02 14:58:12.476024,4100.00,card,61772
2026-06-02 14:45:16.723736,4100.00,card,61767
2026-06-02 14:38:09.80227,4100.00,card,61765
2026-06-02 14:37:39.433475,3000.00,card,61763
2026-06-02 13:25:34.639955,4100.00,card,61754
2026-06-02 12:46:04.906312,7100.00,card,61747
2026-06-02 12:36:34.215497,4400.00,BALANCE,61745
2026-06-02 12:27:10.026026,2870.000,USDT,61740
2026-06-02 12:23:12.38193,3000.00,card,61739
2026-06-02 12:22:51.806463,3900.00,BALANCE,61738
2026-06-02 11:32:19.743563,4100.00,card,61728
2026-06-02 11:15:23.838736,0.00,BALANCE,61719
2026-06-02 11:11:49.666826,3400.00,BALANCE,61715
2026-06-02 11:10:06.092617,4100.00,card,61714
2026-06-02 11:00:29.029311,4400.00,card,61713
2026-06-02 10:36:15.626884,0.00,BALANCE,61708
2026-06-02 10:32:04.039452,4100.00,BALANCE,61707
2026-06-02 10:13:54.930588,4100.00,BALANCE,61703
2026-06-02 09:52:11.818623,4100.00,BALANCE,61688
2026-06-02 09:24:30.878345,4100.00,card,61684
2026-06-02 07:15:46.421931,1100.00,BALANCE,61679
2026-06-02 06:02:23.138535,2870.000,USDT,61675
2026-06-02 05:13:00.430445,4100.00,card,61674
2026-06-02 05:08:14.251144,1700.00,BALANCE,61672
2026-06-02 04:04:04.736701,1100.00,BALANCE,61659
2026-06-02 03:30:54.151695,4970.000,USDT,61654
2026-06-02 02:36:04.863276,4100.00,BALANCE,61646
2026-06-02 02:20:37.276538,7100.00,card,61636
2026-06-02 01:23:09.963865,7100.00,card,61624
2026-06-02 00:56:23.543623,2870.000,USDT,61619
2026-06-02 00:25:43.7564,3100.00,card,61616
2026-06-02 00:20:39.819907,1100.00,BALANCE,61615
2026-06-02 00:03:27.13554,950.00,BALANCE,61606
2026-06-01 23:09:48.072172,3080.000,USDT,61590
2026-06-01 22:05:39.835864,4400.00,BALANCE,61567
2026-06-01 22:00:01.425447,4100.00,card,61566
2026-06-01 21:56:23.793708,0.00,BALANCE,61563
2026-06-01 21:54:23.462222,0.00,BALANCE,61562
2026-06-01 21:35:24.68875,2870.000,USDT,61555
2026-06-01 21:30:02.552703,1700.0000,BTC,61554
2026-06-01 21:07:43.640091,1700.00,card,61551
2026-06-01 21:00:30.114233,4400.00,card,61550
2026-06-01 21:00:20.283097,4100.00,card,61549
2026-06-01 20:37:45.496507,2870.000,USDT,61544
2026-06-01 20:30:37.545789,1100.00,BALANCE,61543
2026-06-01 20:30:17.090796,4100.00,BALANCE,61542
