date,amount,method,btc,ltc,usdt
2026-05-04,2000.00,BALANCE,0,0,0
2026-05-04,4000.00,transa,0,0,0
2026-05-04,2000.00,BALANCE,0,0,0
2026-05-04,3200.00,card,0,0,0
2026-05-04,2000.00,transa,0,0,0
2026-05-04,2500.00,transa,0,0,0
2026-05-04,1700.00,BALANCE,0,0,0
2026-05-04,1700.00,BALANCE,0,0,0
2026-05-04,2170.000,USDT,0,0,30.920000
2026-05-04,2000.00,BALANCE,0,0,0
2026-05-04,4000.00,BALANCE,0,0,0
2026-05-04,1700.00,BALANCE,0,0,0
2026-05-04,2240.000,USDT,0,0,31.917000
2026-05-04,4000.00,BALANCE,0,0,0
2026-05-04,4200.00,BALANCE,0,0,0
2026-05-04,2940.000,USDT,0,0,41.891000
2026-05-03,1700.00,BALANCE,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,2500.00,BALANCE,0,0,0
2026-05-03,3600.00,BALANCE,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,7300.00,BALANCE,0,0,0
2026-05-03,1400.000,USDT,0,0,19.948000
2026-05-03,4000.00,transa,0,0,0
2026-05-03,5110.000,USDT,0,0,72.811000
2026-05-03,1190.000,USDT,0,0,16.956000
2026-05-03,1700.00,BALANCE,0,0,0
2026-05-03,1700.00,BALANCE,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,2000.00,BALANCE,0,0,0
2026-05-03,4000.00,transa,0,0,0
2026-05-03,1700.00,BALANCE,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,7300.00,BALANCE,0,0,0
2026-05-03,4000.00,transa,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,2125.0000,LTC,0,0.52781922,0
2026-05-03,3400.0000,LTC,0,0.84451076,0
2026-05-03,5110.000,USDT,0,0,72.811000
2026-05-03,4000.00,transa,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,1700.00,BALANCE,0,0,0
