date,amount,method,btc,ltc,usdt
2026-05-04,3000.00,BALANCE,0,0,0
2026-05-04,3000.00,BALANCE,0,0,0
2026-05-04,9800.000,USDT,0,0,139.637000
2026-05-04,3900.00,BALANCE,0,0,0
2026-05-04,3000.00,BALANCE,0,0,0
2026-05-04,14000.00,card,0,0,0
2026-05-04,14000.00,BALANCE,0,0,0
2026-05-04,2240.000,USDT,0,0,31.917000
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,14000.00,BALANCE,0,0,0
2026-05-03,3000.00,juppiter,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,9800.000,USDT,0,0,139.637000
2026-05-03,2730.000,USDT,0,0,38.899000
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,2730.000,USDT,0,0,38.899000
2026-05-03,3000.00,transa,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3900.00,BALANCE,0,0,0
2026-05-03,2240.000,USDT,0,0,31.917000
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3900.00,transa,0,0,0
2026-05-03,3000.00,transa,0,0,0
2026-05-03,3900.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3900.00,juppiter,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,2100.000,USDT,0,0,29.922000
2026-05-03,3900.00,card,0,0,0
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,3200.00,card,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3000.00,card,0,0,0
2026-05-03,3200.00,card,0,0,0
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3900.00,BALANCE,0,0,0
2026-05-03,2730.000,USDT,0,0,38.899000
2026-05-03,3200.00,BALANCE,0,0,0
2026-05-03,3900.00,BALANCE,0,0,0
2026-05-03,3000.00,BALANCE,0,0,0
2026-05-03,2730.000,USDT,0,0,38.899000
2026-05-03,3080.000,USDT,0,0,43.886000
2026-05-02,2240.000,USDT,0,0,31.917000
2026-05-02,2730.000,USDT,0,0,38.899000
2026-05-02,3900.00,BALANCE,0,0,0
2026-05-02,3900.00,juppiter,0,0,0
2026-05-02,3200.00,BALANCE,0,0,0
2026-05-02,2240.000,USDT,0,0,31.917000
2026-05-02,3900.00,BALANCE,0,0,0
2026-05-02,3900.00,BALANCE,0,0,0
2026-05-02,2100.000,USDT,0,0,29.922000
2026-05-02,3200.00,juppiter,0,0,0
2026-05-02,3000.00,BALANCE,0,0,0
2026-05-02,3900.00,juppiter,0,0,0
2026-05-02,3000.00,BALANCE,0,0,0
2026-05-02,3000.00,transa,0,0,0
2026-05-02,3200.00,card,0,0,0
2026-05-02,3000.00,BALANCE,0,0,0
2026-05-02,3900.00,transa,0,0,0
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,3200.00,card,0,0,0
2026-05-02,3900.00,BALANCE,0,0,0
2026-05-02,3900.00,card,0,0,0
2026-05-02,3200.00,BALANCE,0,0,0
2026-05-02,3200.00,card,0,0,0
2026-05-02,3200.00,card,0,0,0
2026-05-02,3200.00,BALANCE,0,0,0
2026-05-02,3900.00,BALANCE,0,0,0
2026-05-02,3000.00,card,0,0,0
2026-05-02,3000.00,BALANCE,0,0,0
2026-05-02,3200.00,BALANCE,0,0,0
2026-05-02,3200.00,card,0,0,0
2026-05-02,3200.00,card,0,0,0
2026-05-02,3000.00,BALANCE,0,0,0
2026-05-02,3900.00,card,0,0,0
2026-05-02,3000.00,card,0,0,0
2026-05-02,3900.00,BALANCE,0,0,0
2026-05-02,3000.00,card,0,0,0
2026-05-02,3200.00,BALANCE,0,0,0
2026-05-02,3000.00,transa,0,0,0
2026-05-02,3900.00,card,0,0,0
2026-05-02,3900.00,transa,0,0,0
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-01,2730.000,USDT,0,0,38.899000
2026-05-01,3200.00,BALANCE,0,0,0
2026-05-01,3200.00,BALANCE,0,0,0
2026-05-01,2100.000,USDT,0,0,29.922000
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,3200.00,BALANCE,0,0,0
2026-05-01,2900.00,card,0,0,0
2026-05-01,3000.00,transa,0,0,0
2026-05-01,3000.00,transa,0,0,0
2026-05-01,3900.00,BALANCE,0,0,0
2026-05-01,3900.00,BALANCE,0,0,0
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,3900.00,BALANCE,0,0,0
2026-05-01,3200.00,BALANCE,0,0,0
2026-05-01,3900.00,card,0,0,0
2026-05-01,3200.00,juppiter,0,0,0
