date_time,amount,method,btc,ltc,usdt
2026-08-03 22:39:43.249376,4200.00,card,0,0,0
2026-08-03 22:30:12.895435,4200.00,paritypay,0,0,0
2026-08-03 22:15:32.39441,1680.000,USDT,0,0,23.938000
2026-08-03 22:12:10.144644,1200.00,BALANCE,0,0,0
2026-08-03 22:06:13.041983,4200.00,card,0,0,0
2026-08-03 21:54:28.508815,4200.00,paritypay,0,0,0
2026-08-03 21:44:12.416893,1900.00,card,0,0,0
2026-08-03 21:34:57.860836,4200.00,paritypay,0,0,0
2026-08-03 21:22:56.894659,2400.00,card,0,0,0
2026-08-03 20:47:46.065786,1680.000,USDT,0,0,23.938000
2026-08-03 20:43:29.034842,2940.000,USDT,0,0,41.891000
2026-08-03 20:22:29.129587,4200.00,BALANCE,0,0,0
2026-08-03 20:21:26.42697,4200.00,paritypay,0,0,0
2026-08-03 20:20:47.684479,0.00,BALANCE,0,0,0
2026-08-03 20:02:04.724972,2450.000,USDT,0,0,34.909000
2026-08-03 19:59:24.978286,4200.00,paritypay,0,0,0
2026-08-03 19:43:04.58344,4200.00,BALANCE,0,0,0
2026-08-03 19:18:05.473764,2940.000,USDT,0,0,41.891000
2026-08-03 19:06:07.52791,2940.000,USDT,0,0,41.891000
2026-08-03 19:03:41.263427,0.00,BALANCE,0,0,0
2026-08-03 18:36:25.473627,2940.000,USDT,0,0,41.891000
2026-08-03 18:30:17.857605,4200.00,paritypay,0,0,0
2026-08-03 18:25:16.399387,4200.00,paritypay,0,0,0
2026-08-03 18:11:01.774579,4200.00,BALANCE,0,0,0
2026-08-03 17:57:11.06315,0.00,BALANCE,0,0,0
2026-08-03 17:55:28.869911,4200.00,card,0,0,0
2026-08-03 17:54:55.233284,4200.00,card,0,0,0
2026-08-03 17:53:39.640507,4200.00,paritypay,0,0,0
2026-08-03 17:41:51.745988,4200.00,paritypay,0,0,0
2026-08-03 17:36:21.197003,2940.000,USDT,0,0,41.891000
2026-08-03 17:23:01.008684,4200.00,paritypay,0,0,0
2026-08-03 17:18:33.777819,2700.00,BALANCE,0,0,0
2026-08-03 17:08:53.51352,4200.00,paritypay,0,0,0
2026-08-03 17:00:52.860219,4200.00,paritypay,0,0,0
2026-08-03 16:53:25.858303,4200.00,paritypay,0,0,0
2026-08-03 16:50:53.431774,4200.00,paritypay,0,0,0
2026-08-03 16:50:13.763572,4200.00,BALANCE,0,0,0
2026-08-03 16:47:41.275891,3000.00,BALANCE,0,0,0
2026-08-03 16:46:41.171017,4200.00,paritypay,0,0,0
2026-08-03 16:39:26.787521,4200.00,card,0,0,0
2026-08-03 16:18:16.26313,0.00,BALANCE,0,0,0
2026-08-03 16:10:15.811728,4200.00,paritypay,0,0,0
2026-08-03 15:43:33.297406,7200.00,card,0,0,0
