date_time,amount,method,btc,ltc,usdt
2026-08-24 20:39:05.201524,2385.00,BALANCE,0,0,0
2026-08-24 20:37:37.308415,3300.00,transa,0,0,0
2026-08-24 20:00:00.598314,5600.00,card,0,0,0
2026-08-24 19:53:35.156971,3600.00,card,0,0,0
2026-08-24 19:43:53.573765,5600.00,BALANCE,0,0,0
2026-08-24 19:36:47.755867,3185.00,BALANCE,0,0,0
2026-08-24 19:27:59.799714,3600.00,reptiloid,0,0,0
2026-08-24 19:21:36.461196,7800.00,transa,0,0,0
2026-08-24 19:19:03.595898,3600.00,card,0,0,0
2026-08-24 19:07:18.465795,1070.00,BALANCE,0,0,0
2026-08-24 19:03:56.984545,8200.00,card,0,0,0
2026-08-24 18:52:20.691299,8000.00,reptiloid,0,0,0
2026-08-24 18:52:07.271434,5600.00,reptiloid,0,0,0
2026-08-24 18:37:07.903148,19000.00,reptiloid,0,0,0
2026-08-24 18:26:02.489425,5600.00,BALANCE,0,0,0
2026-08-24 18:07:46.868761,5600.00,card,0,0,0
2026-08-24 17:47:38.999763,7800.00,card,0,0,0
2026-08-24 17:40:16.492042,635.00,BALANCE,0,0,0
2026-08-24 17:39:19.771581,4850.00,BALANCE,0,0,0
2026-08-24 17:33:09.778815,0.00,BALANCE,0,0,0
2026-08-24 17:32:11.533557,5600.00,nirvana,0,0,0
2026-08-24 17:25:19.923964,2520.000,USDT,0,0,34.296000
2026-08-24 17:24:48.307931,8050.000,USDT,0,0,109.557000
2026-08-24 17:17:39.171556,5600.00,reptiloid,0,0,0
2026-08-24 17:17:16.106324,5500.00,reptiloid,0,0,0
2026-08-24 16:44:44.822809,5210.00,BALANCE,0,0,0
2026-08-24 16:44:02.974828,2310.000,USDT,0,0,31.438000
2026-08-24 16:20:42.006004,8200.00,reptiloid,0,0,0
2026-08-24 16:11:11.408765,3650.00,BALANCE,0,0,0
2026-08-24 16:11:00.632412,5125.00,BALANCE,0,0,0
2026-08-24 16:05:41.287549,2700.00,card,0,0,0
2026-08-24 15:46:18.650705,4880.00,BALANCE,0,0,0
2026-08-24 15:38:30.397096,1900.00,BALANCE,0,0,0
2026-08-24 15:36:07.990825,1000.00,BALANCE,0,0,0
2026-08-24 15:33:28.170953,5600.000,USDT,0,0,76.214000
2026-08-24 15:26:41.225441,1000.00,BALANCE,0,0,0
2026-08-24 15:25:44.250049,1000.00,BALANCE,0,0,0
2026-08-24 15:25:31.689227,1000.00,BALANCE,0,0,0
2026-08-24 15:25:20.932328,1000.00,BALANCE,0,0,0
2026-08-24 15:24:01.244703,1000.00,BALANCE,0,0,0
2026-08-24 15:23:49.643843,1000.00,BALANCE,0,0,0
2026-08-24 15:23:37.056807,1000.00,BALANCE,0,0,0
