date_time,amount,method,btc,ltc,usdt
2026-04-11 17:32:02.33117,2200.00,nirvana,0,0,0
2026-04-11 16:47:35.533323,5460.000,USDT,0,0,65.662000
2026-04-11 16:42:26.146124,3780.000,USDT,0,0,45.458000
2026-04-11 16:41:35.172251,2450.000,USDT,0,0,29.464000
2026-04-11 16:15:19.056401,3500.00,card,0,0,0
2026-04-11 15:59:00.884934,4300.00,BALANCE,0,0,0
2026-04-11 15:41:45.461696,5400.00,card,0,0,0
2026-04-11 15:39:49.182154,5400.00,onlypays,0,0,0
2026-04-11 15:33:58.835166,5400.00,card,0,0,0
2026-04-11 15:25:48.81073,5810.000,USDT,0,0,69.871000
2026-04-11 15:24:24.351794,1000.00,BALANCE,0,0,0
2026-04-11 15:01:10.740634,3500.00,BALANCE,0,0,0
2026-04-11 14:55:53.343773,3500.00,card,0,0,0
2026-04-11 14:18:04.586742,3500.00,card,0,0,0
2026-04-11 13:59:42.204954,2900.00,BALANCE,0,0,0
2026-04-11 13:59:37.348588,2100.00,BALANCE,0,0,0
2026-04-11 13:32:10.330785,2200.00,card,0,0,0
2026-04-11 13:19:09.505482,2450.000,USDT,0,0,29.464000
2026-04-11 13:00:52.857518,0.00,BALANCE,0,0,0
2026-04-11 12:53:50.565269,3500.00,card,0,0,0
2026-04-11 12:26:18.353828,5810.000,USDT,0,0,69.871000
2026-04-11 11:58:17.566496,3500.00,card,0,0,0
2026-04-11 11:57:33.141448,2450.000,USDT,0,0,29.464000
2026-04-11 11:55:34.834408,1540.000,USDT,0,0,18.520000
2026-04-11 11:53:05.645586,3500.00,card,0,0,0
2026-04-11 11:47:13.278081,2450.000,USDT,0,0,29.464000
2026-04-11 11:44:56.639086,5500.00,card,0,0,0
2026-04-11 10:58:20.192645,2450.000,USDT,0,0,29.464000
2026-04-11 10:52:25.70976,3500.00,card,0,0,0
2026-04-11 10:43:02.803768,3500.00,card,0,0,0
2026-04-11 10:40:12.969157,2450.000,USDT,0,0,29.464000
2026-04-11 10:31:28.235679,0.00,BALANCE,0,0,0
2026-04-11 10:10:46.155126,3850.000,USDT,0,0,46.300000
2026-04-11 10:04:17.608931,3780.000,USDT,0,0,45.458000
2026-04-11 10:00:23.705477,2450.000,USDT,0,0,29.464000
2026-04-11 09:50:36.17884,2450.000,USDT,0,0,29.464000
2026-04-10 23:23:35.618022,7800.00,card,0,0,0
2026-04-10 23:07:05.417567,5600.00,card,0,0,0
2026-04-10 22:22:27.052881,2450.000,USDT,0,0,29.464000
2026-04-10 21:59:33.624283,3780.000,USDT,0,0,45.458000
2026-04-10 21:52:57.276969,2450.000,USDT,0,0,29.464000
2026-04-10 21:32:56.439081,3780.000,USDT,0,0,45.458000
2026-04-10 20:56:52.275411,3300.00,BALANCE,0,0,0
2026-04-10 20:35:53.788994,3500.00,BALANCE,0,0,0
2026-04-10 20:32:04.28181,9100.000,USDT,0,0,109.437000
2026-04-10 20:04:05.107095,1900.00,BALANCE,0,0,0
2026-04-10 19:59:51.159702,5810.000,USDT,0,0,69.871000
2026-04-10 19:27:14.64805,2450.000,USDT,0,0,29.464000
2026-04-10 19:20:49.652169,2200.00,transa,0,0,0
2026-04-10 19:09:54.733434,2450.000,USDT,0,0,29.464000
2026-04-10 18:51:04.400932,3780.000,USDT,0,0,45.458000
2026-04-10 18:42:13.450188,2450.000,USDT,0,0,29.464000
2026-04-10 18:30:27.247036,5400.00,BALANCE,0,0,0
2026-04-10 18:27:50.454423,3850.000,USDT,0,0,46.300000
2026-04-10 18:18:57.422312,3100.00,BALANCE,0,0,0
2026-04-10 17:33:27.974446,8300.00,card,0,0,0
2026-04-10 17:33:07.401348,3500.00,card,0,0,0
2026-04-10 17:27:18.817051,3500.00,card,0,0,0
2026-04-10 17:08:52.30958,3850.000,USDT,0,0,46.300000
2026-04-10 17:02:45.195111,5460.000,USDT,0,0,65.662000
2026-04-10 16:55:31.464579,5600.00,card,0,0,0
2026-04-10 16:46:13.2163,0.00,BALANCE,0,0,0
2026-04-10 16:42:31.680975,2450.000,USDT,0,0,29.464000
2026-04-10 16:22:36.748199,5400.00,card,0,0,0
2026-04-10 16:19:50.582286,2450.000,USDT,0,0,29.464000
2026-04-10 16:11:42.448575,5400.00,BALANCE,0,0,0
2026-04-10 16:11:10.995575,3500.00,card,0,0,0
2026-04-10 16:09:00.387793,5400.00,card,0,0,0
2026-04-10 16:05:49.327697,5400.00,card,0,0,0
2026-04-10 16:04:06.370309,2000.00,BALANCE,0,0,0
2026-04-10 15:52:04.561286,2450.000,USDT,0,0,29.464000
2026-04-10 15:44:35.399125,2200.00,card,0,0,0
2026-04-10 15:43:20.034922,3500.00,card,0,0,0
2026-04-10 15:26:32.875424,0.00,BALANCE,0,0,0
2026-04-10 15:22:35.739325,2450.000,USDT,0,0,29.464000
2026-04-10 15:15:52.98238,2300.00,BALANCE,0,0,0
2026-04-10 15:15:48.456882,2310.000,USDT,0,0,27.780000
2026-04-10 14:55:36.32202,5400.00,BALANCE,0,0,0
2026-04-10 14:51:55.067727,3780.000,USDT,0,0,45.458000
2026-04-10 14:33:36.502892,2450.000,USDT,0,0,29.464000
2026-04-10 14:31:14.018068,5460.000,USDT,0,0,65.662000
