date_time,amount,method,btc,ltc,usdt
2026-08-11 18:00:56.662378,2500.00,BALANCE,0,0,0
2026-08-11 17:50:55.441477,2637.50,BALANCE,0,0,0
2026-08-11 17:41:36.354156,4500.00,card,0,0,0
2026-08-11 17:05:31.560709,4500.00,BALANCE,0,0,0
2026-08-11 17:04:49.963595,3705.00,BALANCE,0,0,0
2026-08-11 17:00:38.526204,4285.00,BALANCE,0,0,0
2026-08-11 16:37:36.801156,4500.00,reptiloid,0,0,0
2026-08-11 16:33:13.639254,3050.00,BALANCE,0,0,0
2026-08-11 16:15:50.541318,3200.00,reptiloid,0,0,0
2026-08-11 16:01:07.561529,3710.00,BALANCE,0,0,0
2026-08-11 16:00:56.183715,4500.00,reptiloid,0,0,0
2026-08-11 15:29:39.526467,1087.50,BALANCE,0,0,0
2026-08-11 15:07:03.300585,4500.00,reptiloid,0,0,0
2026-08-11 15:02:14.132342,4290.00,BALANCE,0,0,0
2026-08-11 15:01:40.508372,3900.00,reptiloid,0,0,0
2026-08-11 14:54:46.80122,4500.00,reptiloid,0,0,0
2026-08-11 14:51:01.704111,4500.00,reptiloid,0,0,0
2026-08-11 14:47:47.359076,3200.00,BALANCE,0,0,0
2026-08-11 14:31:54.680697,3200.00,reptiloid,0,0,0
2026-08-11 14:27:58.126765,2375.00,BALANCE,0,0,0
2026-08-11 14:26:07.921193,4500.00,transa,0,0,0
2026-08-11 14:13:26.346375,3695.50,BALANCE,0,0,0
2026-08-11 13:51:00.674981,4500.00,reptiloid,0,0,0
2026-08-11 13:46:32.227098,4285.00,BALANCE,0,0,0
2026-08-11 13:45:46.874675,4500.00,reptiloid,0,0,0
2026-08-11 13:38:44.259892,4275.00,BALANCE,0,0,0
2026-08-11 13:20:31.845665,3200.00,card,0,0,0
2026-08-11 13:19:40.220587,2900.00,card,0,0,0
2026-08-11 13:12:55.349542,1500.00,BALANCE,0,0,0
2026-08-11 13:06:56.375615,3200.00,transa,0,0,0
2026-08-11 12:58:06.670457,4285.00,BALANCE,0,0,0
2026-08-11 12:56:11.994747,3500.00,card,0,0,0
