date_time,amount,method,btc,ltc,usdt
2026-07-27 21:48:16.411448,4200.00,paritypay,0,0,0
2026-07-27 21:47:15.796149,4200.00,paritypay,0,0,0
2026-07-27 21:45:54.102898,4200.00,paritypay,0,0,0
2026-07-27 21:18:13.415225,4200.00,card,0,0,0
2026-07-27 21:17:47.534102,4200.00,paritypay,0,0,0
2026-07-27 21:12:55.623215,4200.00,paritypay,0,0,0
2026-07-27 21:05:55.344636,4200.00,paritypay,0,0,0
2026-07-27 21:05:20.825936,4200.00,paritypay,0,0,0
2026-07-27 20:40:43.486804,4200.00,paritypay,0,0,0
2026-07-27 20:34:50.575819,3700.00,BALANCE,0,0,0
2026-07-27 20:26:00.329155,4200.00,paritypay,0,0,0
2026-07-27 20:09:02.785585,1500.00,BALANCE,0,0,0
2026-07-27 19:24:33.719726,4200.00,paritypay,0,0,0
2026-07-27 19:17:22.026696,4200.00,paritypay,0,0,0
2026-07-27 19:01:57.614612,4200.00,paritypay,0,0,0
2026-07-27 18:56:39.404447,4200.00,paritypay,0,0,0
2026-07-27 18:38:46.564904,1900.00,card,0,0,0
2026-07-27 18:33:04.171195,4200.00,card,0,0,0
2026-07-27 18:23:46.310793,4200.00,paritypay,0,0,0
2026-07-27 17:55:07.67297,1200.00,BALANCE,0,0,0
2026-07-27 17:44:29.039339,4200.00,card,0,0,0
2026-07-27 17:42:58.478906,4200.00,paritypay,0,0,0
2026-07-27 16:45:15.710996,7200.00,BALANCE,0,0,0
2026-07-27 16:41:56.171849,4200.00,card,0,0,0
2026-07-27 16:39:31.530918,4200.00,paritypay,0,0,0
2026-07-27 16:38:21.737363,4200.00,paritypay,0,0,0
2026-07-27 16:03:11.977554,4200.00,BALANCE,0,0,0
2026-07-27 15:45:24.205504,3000.00,BALANCE,0,0,0
2026-07-27 15:24:27.707467,4200.00,paritypay,0,0,0
2026-07-27 14:23:11.312981,4200.00,paritypay,0,0,0
2026-07-27 13:47:47.030985,4200.00,paritypay,0,0,0
2026-07-27 13:18:11.885611,4200.00,BALANCE,0,0,0
2026-07-27 12:49:11.000877,0.00,BALANCE,0,0,0
2026-07-27 12:47:18.981009,4200.00,paritypay,0,0,0
2026-07-27 12:41:48.385576,3000.00,card,0,0,0
2026-07-27 12:41:19.035341,4200.00,paritypay,0,0,0
2026-07-27 12:37:07.492639,4200.00,card,0,0,0
2026-07-27 12:19:15.366237,7200.00,paritypay,0,0,0
2026-07-27 12:11:30.938599,4200.00,paritypay,0,0,0
2026-07-27 12:04:50.603991,4200.00,paritypay,0,0,0
2026-07-27 11:57:27.942328,1900.00,paritypay,0,0,0
2026-07-27 11:54:24.299312,1200.00,BALANCE,0,0,0
2026-07-27 10:50:56.245121,4200.00,BALANCE,0,0,0
2026-07-27 10:44:28.854331,4200.00,paritypay,0,0,0
2026-07-27 10:39:47.566128,4200.00,BALANCE,0,0,0
2026-07-27 10:17:33.855065,1900.00,paritypay,0,0,0
2026-07-27 10:09:00.974706,4200.00,card,0,0,0
2026-07-27 09:55:37.267402,4200.00,card,0,0,0
2026-07-27 09:53:34.513584,1100.00,BALANCE,0,0,0
2026-07-27 09:44:48.339591,4200.00,paritypay,0,0,0
2026-07-27 09:07:24.951074,1400.00,BALANCE,0,0,0
2026-07-27 08:53:15.93651,4200.00,paritypay,0,0,0
2026-07-27 06:54:42.594867,4200.00,paritypay,0,0,0
2026-07-27 05:59:56.496911,1200.00,BALANCE,0,0,0
2026-07-27 05:27:45.256563,2940.000,USDT,0,0,41.891000
2026-07-27 04:55:28.884055,7200.00,paritypay,0,0,0
2026-07-27 04:20:44.210448,4200.00,paritypay,0,0,0
2026-07-27 04:13:36.945536,4200.00,card,0,0,0
2026-07-27 03:47:15.135618,7200.00,paritypay,0,0,0
2026-07-27 03:18:02.064971,4200.00,card,0,0,0
2026-07-27 03:06:13.993801,1615.0000,BTC,0.00037692,0,0
2026-07-27 02:59:05.702005,7200.00,paritypay,0,0,0
2026-07-27 02:34:21.362355,3000.00,paritypay,0,0,0
2026-07-27 02:18:11.226873,4200.00,paritypay,0,0,0
2026-07-27 00:10:20.039616,2940.000,USDT,0,0,41.891000
2026-07-26 22:59:25.562497,2940.000,USDT,0,0,41.891000
2026-07-26 22:46:03.416259,4200.00,paritypay,0,0,0
2026-07-26 22:36:59.526155,4200.00,paritypay,0,0,0
2026-07-26 22:21:50.904593,4200.00,paritypay,0,0,0
2026-07-26 21:57:02.913946,4200.00,paritypay,0,0,0
2026-07-26 21:36:04.374846,4200.00,paritypay,0,0,0
2026-07-26 21:29:49.640593,4200.00,paritypay,0,0,0
2026-07-26 21:23:28.207922,4200.00,paritypay,0,0,0
2026-07-26 21:19:14.510932,4200.00,paritypay,0,0,0
2026-07-26 21:17:19.028927,4200.00,paritypay,0,0,0
2026-07-26 21:15:40.913813,4200.00,paritypay,0,0,0
2026-07-26 20:21:29.020789,4200.00,paritypay,0,0,0
2026-07-26 20:04:15.745394,1100.00,BALANCE,0,0,0
2026-07-26 20:02:14.474988,1200.00,BALANCE,0,0,0
2026-07-26 20:01:48.200993,7200.00,paritypay,0,0,0
2026-07-26 19:54:08.566742,4200.00,paritypay,0,0,0
2026-07-26 19:51:19.591159,4200.00,paritypay,0,0,0
2026-07-26 19:49:58.321396,4200.00,paritypay,0,0,0
2026-07-26 19:39:47.32531,4200.00,card,0,0,0
