date,amount,method,btc,ltc,usdt
2026-05-12,3200.00,transa,0,0,0
2026-05-12,2900.00,card,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,1700.00,card,0,0,0
2026-05-12,2500.00,BALANCE,0,0,0
2026-05-12,4000.00,nirvana,0,0,0
2026-05-12,4200.00,card,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,1700.00,card,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,4000.00,card,0,0,0
2026-05-12,2500.00,card,0,0,0
2026-05-12,1700.00,BALANCE,0,0,0
2026-05-12,2900.00,card,0,0,0
2026-05-12,2000.00,BALANCE,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,3200.00,transa,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,2900.00,transa,0,0,0
2026-05-12,2500.00,BALANCE,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,2800.000,USDT,0,0,39.896000
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,2500.00,card,0,0,0
2026-05-12,1700.00,BALANCE,0,0,0
2026-05-12,2030.000,USDT,0,0,28.925000
2026-05-12,2900.00,card,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,7300.00,transa,0,0,0
2026-05-12,1190.000,USDT,0,0,16.956000
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,2800.000,USDT,0,0,39.896000
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,2900.00,BALANCE,0,0,0
2026-05-12,1700.00,card,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,5110.000,USDT,0,0,72.811000
2026-05-12,2500.00,BALANCE,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,4000.00,nirvana,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,2800.000,USDT,0,0,39.896000
2026-05-12,7300.00,BALANCE,0,0,0
2026-05-12,7300.00,BALANCE,0,0,0
2026-05-12,4000.00,card,0,0,0
2026-05-12,1700.00,BALANCE,0,0,0
2026-05-12,4000.00,card,0,0,0
2026-05-12,2800.000,USDT,0,0,39.896000
2026-05-12,7300.00,transa,0,0,0
2026-05-12,1700.00,BALANCE,0,0,0
2026-05-12,4000.00,card,0,0,0
2026-05-12,4000.00,card,0,0,0
2026-05-12,7300.00,card,0,0,0
2026-05-12,3200.00,transa,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,1700.00,transa,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,3000.00,card,0,0,0
2026-05-12,3200.00,transa,0,0,0
2026-05-12,4000.00,transa,0,0,0
2026-05-12,2900.00,BALANCE,0,0,0
2026-05-12,4000.00,card,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,4000.00,BALANCE,0,0,0
2026-05-12,3000.00,nirvana,0,0,0
2026-05-12,2800.000,USDT,0,0,39.896000
2026-05-12,1700.00,transa,0,0,0
2026-05-12,4000.00,card,0,0,0
2026-05-12,1900.00,nirvana,0,0,0
2026-05-12,1700.00,card,0,0,0
2026-05-12,1700.00,BALANCE,0,0,0
2026-05-12,1700.00,BALANCE,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,1700.00,BALANCE,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,2900.00,card,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,4200.00,BALANCE,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,2500.00,BALANCE,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,2900.00,BALANCE,0,0,0
2026-05-11,3000.00,card,0,0,0
2026-05-11,2900.00,BALANCE,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,2900.00,card,0,0,0
2026-05-11,2900.00,transa,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,2900.00,card,0,0,0
2026-05-11,2800.000,USDT,0,0,39.896000
2026-05-11,4000.00,card,0,0,0
2026-05-11,3400.0000,LTC,0,0.84451076,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,2900.00,card,0,0,0
2026-05-11,3200.00,transa,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,7300.00,BALANCE,0,0,0
2026-05-11,4000.00,nirvana,0,0,0
2026-05-11,1900.00,BALANCE,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,2800.000,USDT,0,0,39.896000
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,1900.00,card,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,2500.00,BALANCE,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,transa,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,2900.00,card,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,card,0,0,0
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,2940.000,USDT,0,0,41.891000
2026-05-11,2800.000,USDT,0,0,39.896000
2026-05-11,2800.000,USDT,0,0,39.896000
2026-05-11,2800.000,USDT,0,0,39.896000
2026-05-11,4000.00,transa,0,0,0
